ID,time_stamp,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.RawMaterialFeederParameter.U.Actual,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.RawMaterialFeederParameter.U.Actual,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.RawMaterialFeederParameter.U.Actual,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Machine3.ExitZoneTemperature.C.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual
11418,06/03/2019 14:02,13,236,601,257,1267,72,-72,64,12,371,82,79,13,241,557,256,182,69,69,74,14,225,77,60,9,221,433,205,182,78,78,343,13,247,-75,65,360,359,18,325,18,312,193,310,290,270,244,245,-64,156
11419,06/03/2019 14:02,13,236,601,257,1272,72,-72,64,12,374,82,79,13,241,557,256,198,69,69,74,14,228,77,60,9,221,433,205,198,78,78,334,13,248,-75,65,360,359,18,325,18,312,192,310,290,270,244,245,-64,156
11420,06/03/2019 14:02,13,236,601,257,1253,72,-72,63,12,366,82,79,13,241,557,256,182,69,69,74,14,229,77,60,9,221,433,205,182,78,78,334,13,247,-75,65,360,359,17,325,17,312,191,310,290,270,244,245,-64,155
11421,06/03/2019 14:02,13,236,601,257,1276,72,-72,63,12,367,82,79,13,241,557,256,201,69,69,74,14,225,77,60,9,221,433,205,201,78,78,339,13,247,-75,65,360,359,17,325,17,312,190,310,290,270,244,245,-64,156
11422,06/03/2019 14:02,13,236,601,257,1262,72,-72,64,12,370,-82,79,13,241,557,256,193,69,69,74,14,223,77,60,9,221,433,205,193,78,78,343,13,247,-75,65,360,359,18,325,18,312,192,310,290,-270,244,245,64,156
11423,06/03/2019 14:02,13,236,601,257,1253,72,-72,64,12,371,-82,79,13,241,557,256,201,69,69,74,14,228,77,60,9,221,433,205,201,78,78,344,13,247,-75,65,360,359,17,325,17,312,192,310,290,-270,244,245,64,156
11424,06/03/2019 14:02,13,236,601,257,1256,72,-72,64,12,376,-82,79,13,241,557,256,193,69,69,74,14,229,77,60,9,221,433,205,193,78,78,347,13,248,-75,65,360,359,17,325,17,312,192,310,290,-270,244,-245,64,156
11425,06/03/2019 14:02,13,236,601,257,1257,72,-72,63,12,368,-82,79,13,241,557,256,190,69,69,73,14,223,77,60,9,221,433,205,190,78,78,336,13,247,75,65,360,359,18,325,18,312,191,310,290,-270,244,-245,64,156
11426,06/03/2019 14:02,13,236,601,257,1258,72,-72,62,12,366,-82,79,13,241,557,256,220,69,69,73,14,222,77,60,9,221,433,205,220,78,78,339,13,247,75,65,360,359,18,325,18,312,191,310,290,-270,244,-245,64,155
11427,06/03/2019 14:02,13,236,601,257,1264,72,-72,63,12,370,-82,79,13,241,557,256,239,69,69,74,14,227,77,60,9,221,433,205,239,78,78,339,13,247,75,65,360,359,18,325,18,312,192,310,290,-270,244,-245,64,156
11428,06/03/2019 14:03,13,236,601,257,1279,72,-72,64,12,370,-82,79,13,241,557,256,187,69,69,74,14,228,77,60,9,221,433,205,187,78,78,342,13,248,75,65,360,360,17,325,17,312,192,310,290,-270,244,-245,64,155
11429,06/03/2019 14:03,13,236,601,257,1264,72,-72,63,12,375,-82,79,13,241,557,256,219,69,69,74,14,226,77,60,9,221,433,205,219,78,78,345,13,248,75,65,360,360,17,325,17,312,192,310,290,-270,244,-245,64,155
11430,06/03/2019 14:03,13,236,601,257,1261,72,-72,63,12,368,-82,79,13,241,557,256,220,69,69,74,14,225,77,60,9,221,433,205,220,78,78,338,13,248,75,65,360,360,17,325,17,312,191,310,290,-270,244,-245,64,155
11431,06/03/2019 14:03,13,236,601,257,1266,72,-72,63,12,365,-82,79,13,241,557,256,202,69,69,74,14,226,77,60,9,221,433,205,202,78,78,339,13,247,75,65,360,360,18,325,18,312,191,310,290,-270,244,-245,64,155
11432,06/03/2019 14:03,13,236,601,257,1253,72,-72,64,12,370,-82,79,13,241,557,256,193,69,69,74,14,228,77,60,9,221,433,205,193,78,-78,347,13,248,75,65,360,360,18,325,-18,312,191,310,290,-270,244,-245,64,155
11433,06/03/2019 14:03,13,236,601,257,1277,72,-72,64,12,370,-82,79,13,241,557,256,204,69,69,73,14,229,77,60,9,221,433,205,204,78,-78,348,13,248,75,65,360,360,18,325,-18,312,191,310,290,-270,244,-245,64,155
11434,06/03/2019 14:03,13,236,601,257,1259,72,72,64,12,377,-82,79,13,241,557,256,224,69,69,73,14,226,77,60,9,221,433,205,224,78,-78,344,13,247,75,65,360,360,17,325,-17,312,191,310,290,-270,244,-245,64,156
11435,06/03/2019 14:03,13,236,601,257,1266,72,72,63,12,370,-82,79,13,241,557,256,199,69,69,74,14,224,77,60,9,221,433,205,199,78,-78,342,13,248,75,65,360,360,19,325,-19,312,192,310,290,-270,244,-245,64,155
11436,06/03/2019 14:03,13,236,601,257,1259,72,72,62,12,365,-82,79,13,241,557,256,197,69,69,74,14,228,77,60,9,221,433,205,197,78,-78,338,13,247,75,65,360,360,19,325,-19,312,191,310,290,-270,244,-245,64,155
11437,06/03/2019 14:03,13,236,601,257,1261,72,72,63,12,370,-82,79,13,241,557,256,208,69,69,74,14,229,77,60,9,221,433,205,208,78,-78,338,13,248,75,65,360,360,18,325,-18,312,191,310,290,-270,244,-245,64,155
11438,06/03/2019 14:03,13,236,601,257,1271,72,72,64,12,368,82,79,13,241,557,256,224,69,69,74,14,224,77,60,9,221,433,205,224,78,-78,338,13,248,75,65,360,360,18,325,-18,312,191,310,290,270,244,-245,64,155
11439,06/03/2019 14:03,13,236,601,257,1257,72,72,63,12,376,82,79,13,241,557,256,196,69,69,74,14,222,77,60,9,221,433,205,196,78,-78,342,13,248,75,65,360,360,19,325,-19,312,191,310,290,270,244,-245,64,155
11440,06/03/2019 14:03,13,236,601,257,1257,72,72,63,12,371,82,79,13,241,557,256,202,69,69,73,14,227,77,60,9,221,433,205,194,78,-78,348,13,248,75,65,360,360,18,325,-18,312,192,310,290,270,244,245,64,155
11441,06/03/2019 14:03,13,236,601,257,1259,72,72,63,12,365,82,79,13,241,557,256,187,69,69,74,14,228,77,60,9,221,433,205,219,78,-78,346,13,247,75,65,360,360,18,325,-18,312,192,310,290,270,244,245,64,155
11442,06/03/2019 14:03,13,236,601,257,1269,72,72,64,12,370,82,79,13,241,557,256,212,69,69,73,14,223,77,60,9,221,433,205,218,78,-78,344,13,248,75,65,360,360,18,325,-18,312,191,310,290,270,244,245,64,156
11443,06/03/2019 14:03,13,236,601,257,1268,72,72,64,12,368,82,79,13,241,557,256,199,69,69,74,14,223,77,60,9,221,433,205,192,78,-78,337,13,247,75,65,360,360,19,325,-19,312,191,310,290,270,244,245,64,156
11444,06/03/2019 14:03,13,236,601,257,1255,72,72,63,12,376,82,79,13,241,557,256,186,69,69,74,14,226,77,60,9,221,433,205,192,78,-78,332,13,248,75,65,360,360,18,325,-18,312,192,310,290,270,244,245,64,156
11445,06/03/2019 14:03,13,236,601,257,1257,72,72,63,12,372,82,79,13,241,557,256,212,69,69,74,14,228,77,60,9,221,433,205,184,78,-78,336,13,247,75,65,360,360,17,325,-17,312,192,310,290,270,244,245,64,156
11446,06/03/2019 14:03,13,236,601,257,1262,72,72,62,12,366,-82,79,13,241,557,256,184,69,69,74,14,229,77,60,9,221,433,205,178,78,-78,341,13,248,75,65,360,360,19,325,-19,312,192,310,290,270,244,245,64,155
11447,06/03/2019 14:03,13,236,601,257,1263,72,72,64,12,370,-82,79,13,241,557,256,190,69,69,73,14,226,77,60,9,221,433,205,211,78,-78,340,13,248,75,65,360,360,18,325,-18,312,192,310,290,270,244,245,64,155
11448,06/03/2019 14:03,13,236,601,257,1268,72,72,64,12,368,-82,79,13,241,557,256,162,69,69,74,14,225,77,60,9,221,433,205,210,78,78,342,13,247,75,65,360,360,18,325,18,312,193,310,290,270,244,245,64,156
11449,06/03/2019 14:03,13,236,601,257,1259,72,72,63,12,372,-82,79,13,241,557,256,201,69,69,73,14,228,77,60,9,221,433,205,215,78,78,349,13,248,75,65,360,360,17,325,17,312,192,310,290,270,244,-245,64,156
11450,06/03/2019 14:03,13,236,601,257,1257,72,72,63,12,372,-82,79,13,241,557,256,197,69,69,74,14,229,77,60,9,221,433,205,209,78,78,343,13,247,75,65,360,361,17,325,17,312,192,310,290,270,244,-245,64,156
11451,06/03/2019 14:03,13,236,601,257,1260,72,72,63,12,366,-82,79,13,241,557,256,202,69,69,73,14,225,77,60,9,221,433,205,194,78,78,341,13,248,75,65,360,360,18,325,18,312,192,310,290,270,244,-245,64,155
11452,06/03/2019 14:03,13,236,601,257,1271,72,72,64,12,370,-82,79,13,241,557,256,202,69,69,74,14,223,77,60,9,221,433,205,194,78,78,340,13,248,75,65,360,361,17,325,17,312,193,310,290,270,244,-245,64,155
11453,06/03/2019 14:03,13,236,601,257,1264,72,72,64,12,369,-82,79,13,241,557,256,201,69,69,74,14,227,77,60,9,221,433,205,217,78,78,340,13,248,75,65,360,360,18,325,18,312,193,310,290,270,244,-245,64,155
11454,06/03/2019 14:03,13,236,601,257,1267,72,72,63,12,368,-82,79,13,241,557,256,200,69,69,74,14,228,77,60,9,221,433,205,202,78,78,343,13,248,75,65,360,361,19,325,19,312,193,310,290,270,244,-245,64,156
11455,06/03/2019 14:03,13,236,601,257,1261,72,72,62,12,372,-82,79,13,241,557,256,204,69,69,73,14,223,77,60,9,221,433,205,195,78,78,345,13,247,75,65,360,361,17,325,17,312,192,310,290,270,244,-245,64,155
11456,06/03/2019 14:03,13,236,601,257,1259,72,72,63,12,366,-82,79,13,241,557,256,198,69,69,73,14,222,77,60,9,221,433,205,204,78,78,341,13,248,75,65,360,361,17,325,17,312,192,310,290,270,244,-245,64,153
11457,06/03/2019 14:03,13,236,601,257,1266,72,72,63,12,369,-82,79,13,241,557,256,204,69,69,74,14,226,77,60,9,221,433,205,206,78,78,342,13,248,75,65,360,361,17,325,17,312,193,310,290,270,244,-245,64,155
11458,06/03/2019 14:03,13,236,601,257,1255,72,72,64,12,369,-82,79,13,241,557,256,198,69,69,74,14,228,77,60,9,221,433,205,221,78,78,346,13,248,75,65,359,361,17,325,17,312,193,310,290,270,244,-245,64,155
11459,06/03/2019 14:03,13,236,601,257,1261,72,72,63,12,365,-82,79,13,241,557,256,189,69,69,74,14,225,77,60,9,221,433,205,215,78,78,346,13,248,75,65,360,361,17,325,17,312,193,310,290,270,244,-245,64,155
11460,06/03/2019 14:03,13,236,601,257,1267,72,72,63,12,372,-82,80,13,241,557,256,215,69,69,74,14,224,77,60,9,221,433,205,201,78,78,339,13,248,75,65,359,361,19,325,19,312,192,310,290,270,244,-245,64,156
11461,06/03/2019 14:03,13,236,601,257,1258,72,72,63,12,367,-82,80,13,241,557,256,210,69,69,74,14,225,77,60,9,221,433,205,230,78,78,339,13,248,75,65,360,361,19,325,19,312,193,310,290,270,244,-245,64,156
11462,06/03/2019 14:03,13,236,601,257,1278,72,72,64,12,369,-82,80,13,241,557,256,204,69,69,74,14,228,77,60,9,221,433,205,192,78,78,334,13,248,75,65,360,361,18,325,18,312,192,310,290,270,244,-245,64,156
11463,06/03/2019 14:03,13,236,601,257,1273,72,72,63,12,369,-82,80,13,241,557,256,201,69,69,73,14,228,77,60,9,221,433,205,216,78,78,338,13,248,75,65,360,361,18,325,18,312,193,310,290,270,244,-245,64,156
11464,06/03/2019 14:03,13,236,601,257,1256,72,72,63,12,365,-82,80,13,241,557,256,216,69,69,73,14,226,77,60,9,221,433,205,230,78,78,342,13,247,75,65,360,361,18,325,18,312,192,310,290,270,244,-245,64,157
11465,06/03/2019 14:03,13,236,601,257,1256,72,72,63,12,372,-82,80,13,241,557,256,211,69,69,74,14,224,77,60,9,221,433,205,203,78,78,344,13,248,75,65,360,361,18,325,18,312,192,310,290,270,244,245,64,156
11466,06/03/2019 14:03,13,236,601,257,1262,72,72,63,12,366,-82,80,13,241,557,256,197,69,69,74,14,228,77,60,9,221,433,205,203,78,78,350,13,248,75,65,360,361,17,325,17,312,-193,310,290,270,244,245,64,156
11467,06/03/2019 14:03,13,236,601,257,1264,72,72,64,12,369,82,80,13,241,557,256,194,69,69,74,14,229,77,60,9,221,433,205,186,78,78,344,13,248,75,65,360,361,17,325,17,312,-193,310,290,270,244,245,64,156
11468,06/03/2019 14:03,13,236,601,257,1278,72,72,63,12,370,82,80,13,241,557,256,209,69,69,74,14,224,77,60,9,221,433,205,203,78,78,345,13,247,75,65,360,361,17,325,17,312,-192,310,290,270,244,245,64,156
11469,06/03/2019 14:03,13,236,601,257,1267,72,72,63,12,363,82,80,13,241,557,256,195,69,69,74,14,222,77,60,9,221,433,205,193,78,78,338,13,248,75,65,360,361,17,325,17,312,-192,310,290,270,244,245,64,156
11470,06/03/2019 14:03,13,236,601,257,1266,72,72,62,12,370,82,80,13,241,557,256,209,69,69,74,14,227,77,60,9,221,433,205,196,78,78,343,13,248,75,65,360,361,18,325,18,312,-193,310,290,270,244,245,64,156
11471,06/03/2019 14:03,13,236,601,257,1265,72,72,62,12,367,82,80,13,241,557,256,205,69,69,74,14,228,77,60,9,221,433,205,176,78,78,348,13,248,75,65,360,362,19,325,19,312,-192,310,290,270,244,245,64,155
11472,06/03/2019 14:03,13,236,601,257,1262,72,72,63,12,368,82,80,13,241,557,256,206,69,69,73,14,224,77,60,9,221,433,205,179,78,78,341,13,248,75,65,360,361,17,325,17,312,-191,310,290,270,244,245,64,156
11473,06/03/2019 14:03,13,236,601,257,1248,72,72,63,12,370,82,80,13,241,557,256,221,69,69,74,14,222,77,60,9,221,433,205,221,78,78,336,13,247,75,65,360,362,18,325,18,312,-192,310,290,270,244,245,64,156
11474,06/03/2019 14:03,13,236,601,257,1258,72,72,63,12,363,82,80,13,241,557,256,196,69,69,74,14,225,77,60,9,221,433,205,196,78,78,341,13,247,75,65,360,361,18,325,18,312,-192,310,290,270,244,245,64,156
11475,06/03/2019 14:03,13,236,601,257,1266,72,72,63,12,367,82,80,13,241,557,256,213,69,69,74,14,228,77,60,9,221,433,205,213,78,78,334,13,248,75,-65,360,361,17,325,17,312,-192,310,290,270,244,245,64,156
11476,06/03/2019 14:03,13,236,601,257,1259,72,72,63,12,367,82,80,13,241,557,256,179,69,69,74,14,228,77,60,9,221,433,205,179,78,78,337,13,248,75,-65,360,361,17,325,17,312,-192,310,290,270,244,245,64,157
11477,06/03/2019 14:03,13,236,601,257,1268,72,72,63,12,369,82,80,13,241,557,256,206,69,69,74,14,226,77,60,9,221,433,205,206,78,78,345,13,248,75,-65,360,361,17,325,17,312,-192,310,290,270,244,245,64,156
11478,06/03/2019 14:03,13,236,601,257,1260,72,72,63,12,372,82,80,13,241,557,256,207,69,69,74,14,224,77,60,9,221,433,205,207,78,78,349,13,248,75,-65,360,361,18,325,18,312,-191,310,290,270,244,245,64,156
11479,06/03/2019 14:03,13,236,601,257,1257,72,72,63,12,364,82,80,13,241,557,256,181,69,69,74,14,228,77,60,9,221,433,205,181,78,78,346,13,247,75,-65,360,361,17,325,17,312,-191,310,290,270,244,245,64,156
11480,06/03/2019 14:03,13,236,601,257,1263,72,72,63,12,365,82,80,13,241,557,256,162,69,69,73,14,228,77,60,9,221,433,205,162,78,78,343,13,248,75,-65,360,361,19,325,19,311,-191,310,290,270,244,245,64,156
11481,06/03/2019 14:03,13,236,601,257,1268,72,72,63,12,368,82,80,13,241,557,256,206,69,69,73,14,224,77,60,9,221,433,205,206,78,78,338,13,247,75,-65,-360,361,18,325,18,311,-191,310,290,270,244,245,64,156
11482,06/03/2019 14:03,13,236,601,257,1269,72,72,63,12,369,82,80,13,241,557,256,226,69,69,74,14,223,77,60,9,221,433,205,226,78,78,336,13,248,75,-65,-360,361,17,325,17,311,192,310,290,270,244,245,64,156
11483,06/03/2019 14:03,13,236,601,257,1266,72,72,63,12,373,82,80,13,241,557,256,222,69,69,74,14,227,77,60,9,221,433,205,222,78,78,334,13,247,75,-65,-360,361,17,325,17,311,189,310,290,270,244,245,64,156
11484,06/03/2019 14:03,13,236,601,257,1268,72,72,63,12,365,82,80,13,241,557,256,188,69,69,74,14,228,77,60,9,221,433,205,188,78,78,346,13,248,75,-65,-360,361,17,-325,17,311,191,310,290,270,244,245,64,156
11485,06/03/2019 14:03,13,236,601,257,1294,72,72,62,12,363,82,80,13,241,557,256,193,69,69,74,14,223,77,60,9,221,433,205,193,78,78,343,13,248,75,-65,-360,361,17,-325,17,311,191,310,290,270,244,245,64,156
11486,06/03/2019 14:03,13,236,601,257,1267,72,72,63,12,368,82,80,13,241,557,256,216,69,69,74,14,222,77,60,9,221,433,205,216,78,78,343,13,247,75,-65,-360,361,18,-325,18,311,191,310,290,-270,244,245,64,156
11487,06/03/2019 14:03,13,236,601,257,1271,72,72,63,12,368,82,80,13,241,557,256,188,69,69,74,14,226,77,60,9,221,433,205,188,78,78,347,13,248,75,-65,-360,361,17,-325,17,311,191,310,290,-270,244,245,64,155
11488,06/03/2019 14:04,13,236,601,257,1258,72,72,63,12,374,82,80,13,241,557,256,186,69,69,73,14,228,77,60,9,221,433,205,186,78,78,347,13,247,75,-65,-360,361,17,-325,17,311,191,310,290,-270,244,245,64,156
11489,06/03/2019 14:04,13,236,601,257,1268,72,72,63,12,366,82,80,13,241,557,256,204,69,69,73,14,225,77,60,9,221,433,205,204,78,78,347,13,248,75,-65,-360,361,18,-325,18,311,194,310,290,-270,244,245,64,156
11490,06/03/2019 14:04,13,236,601,257,1259,72,72,63,12,363,82,80,13,241,557,256,192,69,69,74,14,225,77,60,9,221,433,205,192,78,78,337,13,248,75,-65,-360,361,18,-325,18,311,191,310,290,-270,244,245,64,155
11491,06/03/2019 14:04,13,236,601,257,1267,72,72,63,12,369,82,80,13,241,557,256,176,69,69,74,14,225,77,60,9,221,433,205,176,78,78,338,13,248,75,65,-360,361,19,-325,19,311,192,310,290,-270,244,245,64,156
11492,06/03/2019 14:04,13,236,601,257,1273,72,72,64,12,368,82,80,13,241,557,256,200,69,69,74,14,228,77,60,9,221,433,205,200,78,78,335,13,248,75,65,-360,360,18,-325,18,311,191,310,290,-270,244,245,64,155
11493,06/03/2019 14:04,13,236,601,257,1261,72,72,63,12,375,82,80,13,241,557,256,215,69,69,74,14,229,77,60,9,221,433,205,215,78,78,345,13,248,75,65,-360,360,19,-325,19,311,191,310,290,-270,244,245,64,155
11494,06/03/2019 14:04,13,236,601,257,1257,72,72,64,12,368,82,80,13,241,557,256,206,69,69,74,14,226,77,60,9,221,433,205,206,78,78,341,13,248,75,65,-360,360,18,-325,18,311,192,310,290,-270,244,245,64,155
11495,06/03/2019 14:04,13,236,601,257,1260,72,72,63,12,363,82,80,13,241,557,256,201,69,69,74,14,224,77,60,9,221,433,205,201,78,78,348,13,247,75,65,-360,360,18,-325,18,311,191,310,290,-270,244,245,64,155
11496,06/03/2019 14:04,13,236,601,257,1265,72,72,63,12,369,82,80,13,241,557,256,203,69,69,74,14,227,77,60,9,221,433,205,203,78,78,347,13,248,75,65,-360,360,17,-325,17,311,191,310,290,-270,244,245,64,155
11497,06/03/2019 14:04,13,236,601,257,1267,72,72,64,12,368,82,80,13,241,557,256,226,69,69,73,14,228,77,60,9,221,433,205,226,78,78,337,13,247,75,65,360,360,18,-325,18,311,191,310,290,-270,244,245,64,155
11498,06/03/2019 14:04,13,236,601,257,1251,72,72,63,12,376,82,80,13,241,557,256,211,69,69,74,14,223,77,60,9,221,433,205,211,78,78,339,13,248,75,65,360,360,17,-325,17,311,191,310,290,-270,244,-245,64,156
11499,06/03/2019 14:04,13,236,601,257,1266,72,72,63,12,369,82,80,13,241,557,256,205,69,69,74,14,222,77,60,9,221,433,205,205,78,78,339,13,247,75,65,360,360,18,-325,18,311,192,310,290,-270,244,-245,64,156
11500,06/03/2019 14:04,13,236,601,257,1255,72,72,63,12,364,82,80,13,241,557,256,233,-69,69,74,14,227,77,60,9,221,433,205,233,78,78,338,13,248,-75,65,360,360,18,-324,18,311,192,310,290,-270,244,-245,64,155
11501,06/03/2019 14:04,13,236,601,257,1272,72,72,64,12,369,82,80,13,241,557,256,195,-69,69,73,14,228,77,60,9,221,433,205,195,78,78,338,13,248,-75,65,360,360,17,-324,17,311,191,310,290,-270,244,-245,64,155
11502,06/03/2019 14:04,13,236,601,257,1266,72,72,64,12,367,82,80,13,241,557,256,181,-69,69,74,14,223,77,60,9,221,433,205,181,78,78,346,13,247,-75,65,360,360,17,-324,17,311,191,310,290,270,244,-245,64,155
11503,06/03/2019 14:04,13,236,601,257,1263,72,72,64,12,376,82,80,13,241,557,256,213,-69,69,74,14,222,77,-60,9,221,433,205,213,78,78,343,13,248,-75,65,360,360,18,-325,18,311,190,310,290,270,244,-245,64,155
11504,06/03/2019 14:04,13,236,601,257,1267,72,72,63,12,371,82,80,13,241,557,256,209,-69,69,74,14,225,77,-60,9,221,433,205,209,78,78,341,13,247,-75,65,360,360,18,-325,18,311,192,310,290,270,244,-245,64,155
11505,06/03/2019 14:04,13,236,601,257,1261,72,72,62,12,365,82,80,13,241,557,256,191,-69,69,73,14,227,77,-60,9,221,433,205,191,78,78,342,13,248,-75,65,360,360,19,-325,19,311,191,310,290,270,244,-245,64,155
11506,06/03/2019 14:04,13,236,601,257,1262,72,72,64,12,369,82,80,13,241,557,256,177,-69,69,74,14,228,77,-60,9,221,433,205,177,78,78,341,13,248,-75,65,360,360,19,-325,19,311,191,310,290,270,244,-245,64,156
11507,06/03/2019 14:04,13,236,601,257,1267,72,72,64,12,367,82,80,13,241,557,256,193,-69,69,74,14,226,77,-60,9,221,433,205,193,78,78,342,13,247,-75,65,360,360,19,-325,19,311,192,310,290,270,244,-245,64,156
11508,06/03/2019 14:04,13,236,601,257,1253,72,72,63,12,372,82,80,13,241,557,256,200,-69,69,74,14,224,77,-60,9,221,433,205,200,78,78,338,13,248,-75,65,360,360,17,-325,17,311,191,310,290,270,244,-245,64,155
11509,06/03/2019 14:04,13,236,601,257,1269,72,72,63,12,372,82,80,13,241,557,256,183,-69,69,74,14,228,77,-60,9,221,433,205,183,78,78,343,13,247,-75,65,360,360,18,-325,18,310,192,310,290,270,244,-245,64,156
11510,06/03/2019 14:04,13,236,601,257,1265,72,72,63,12,366,82,80,13,241,557,256,185,-69,69,73,14,228,-77,-60,9,221,433,205,185,78,78,344,13,248,-75,65,360,360,17,325,17,310,191,310,290,270,244,-245,64,155
11511,06/03/2019 14:04,13,236,601,257,1264,72,72,64,12,370,82,80,13,241,557,256,205,-69,69,74,14,225,-77,-60,9,221,433,205,205,78,78,343,13,247,-75,65,360,360,17,325,17,310,191,310,290,270,244,-245,64,155
11512,06/03/2019 14:04,13,236,601,257,1261,72,72,64,12,369,82,80,13,241,557,256,197,-69,69,74,14,223,-77,-60,9,221,433,205,197,78,78,347,13,248,-75,65,360,360,18,325,18,310,192,310,290,270,244,-245,64,155
11513,06/03/2019 14:04,13,236,601,257,1265,72,72,63,12,368,82,80,13,241,557,256,198,-69,69,74,14,227,-77,-60,9,221,433,205,198,78,78,343,13,248,-75,65,360,360,18,325,18,310,192,310,290,270,244,-245,64,156
11514,06/03/2019 14:04,13,236,601,257,1257,72,72,63,12,373,82,80,13,241,557,256,196,-69,69,73,14,228,-77,-60,9,221,433,205,196,78,78,335,13,248,-75,65,360,360,18,325,18,310,192,310,290,270,244,245,64,156
11515,06/03/2019 14:04,13,236,601,257,1263,72,72,63,12,366,82,80,13,241,557,256,215,-69,69,74,14,222,-77,-60,9,221,433,205,215,78,78,338,13,248,-75,65,360,360,18,325,18,311,192,310,290,270,244,245,64,156
11516,06/03/2019 14:04,13,236,601,257,1259,72,72,64,12,370,82,80,13,241,557,256,191,69,69,74,14,222,-77,-60,9,221,433,205,191,78,78,341,13,247,75,65,360,359,19,325,19,311,192,310,290,270,244,245,64,156
11517,06/03/2019 14:04,13,236,601,257,1261,72,72,64,12,370,82,80,13,241,557,256,152,69,69,74,14,226,-77,-60,9,221,433,205,152,78,78,340,13,248,75,65,360,359,19,325,19,311,192,310,290,270,244,245,64,156
11518,06/03/2019 14:04,13,236,601,257,1256,72,72,64,12,367,82,80,13,241,557,256,202,69,69,74,14,228,-77,-60,9,221,433,205,202,78,78,343,13,248,75,65,360,359,18,325,18,311,191,310,290,270,244,245,64,156
11519,06/03/2019 14:04,13,236,601,257,1254,72,72,64,12,373,82,80,13,241,557,256,175,69,69,73,14,224,-77,60,9,221,433,205,175,78,78,346,13,248,75,65,360,359,18,325,18,311,192,310,290,270,244,245,64,155
11520,06/03/2019 14:04,13,236,601,257,1259,72,72,63,12,371,82,80,13,241,557,256,176,69,69,74,14,224,-77,60,9,221,433,205,176,78,78,344,13,248,75,65,360,360,18,325,18,311,192,310,290,270,244,245,64,155
11521,06/03/2019 14:04,13,236,601,257,1261,72,72,64,12,371,82,80,13,241,557,256,226,69,69,74,14,224,-77,60,9,221,433,205,226,-78,78,340,13,248,75,65,-360,359,17,325,17,311,192,310,290,270,244,245,64,155
11522,06/03/2019 14:04,13,236,601,257,1258,72,72,64,12,366,82,80,13,241,557,256,211,69,69,74,14,228,-77,60,9,221,433,205,197,-78,78,339,13,248,75,65,-360,360,18,325,18,311,192,310,290,270,244,245,64,155
11523,06/03/2019 14:04,13,236,601,257,1264,72,72,63,12,372,82,80,13,241,557,256,202,69,69,73,14,229,-77,60,9,221,433,205,197,-78,78,340,13,248,75,65,-360,360,18,325,18,311,191,310,290,270,244,245,64,155
11524,06/03/2019 14:04,13,236,601,257,1259,72,72,63,12,369,82,80,13,241,557,256,166,69,69,74,14,225,-77,60,9,221,433,205,187,-78,78,345,13,247,75,65,-360,359,18,325,18,311,192,310,290,270,244,245,64,156
11525,06/03/2019 14:04,13,236,601,257,1262,72,72,62,12,371,82,80,13,241,557,256,220,69,69,74,14,227,-77,60,9,221,433,205,212,-78,78,345,13,248,75,65,-360,360,19,325,19,311,191,310,290,270,244,245,64,156
11526,06/03/2019 14:04,13,236,601,257,1261,72,72,64,12,372,82,80,13,241,557,256,192,69,69,74,14,228,77,60,9,221,433,205,193,-78,78,343,13,248,75,65,-360,360,19,325,19,311,191,310,290,270,244,245,64,155
11527,06/03/2019 14:04,13,236,601,257,1247,72,72,64,12,365,82,80,13,241,557,256,172,69,69,73,14,223,77,60,9,221,433,205,189,-78,78,348,13,248,75,-65,-360,360,19,325,19,311,191,310,290,270,244,245,64,154
